Navn;Stasjon;Tid(norsk normaltid);Middeltemperatur (døgn);Maksimumstemperatur (døgn);Minimumstemperatur (døgn);Snødybde;Nedbør (døgn)
Saupstad;SN68120;21.01.2021;1,6;3,2;-1,6;20;0
Saupstad;SN68120;22.01.2021;3,7;5,8;0,3;20;0,1
Saupstad;SN68120;23.01.2021;-0,8;3,6;-2,1;19;0
Saupstad;SN68120;24.01.2021;-1,3;2,5;-4,7;23;5,2
Saupstad;SN68120;25.01.2021;-8,5;-4,4;-11,1;23;1,2
Saupstad;SN68120;26.01.2021;-6,2;-3,2;-11,1;23;0
Saupstad;SN68120;27.01.2021;-6,4;-4,2;-8,6;25;1,2
Saupstad;SN68120;28.01.2021;-7,5;-4,7;-10,4;27;1,7
Saupstad;SN68120;29.01.2021;-5,9;-4,3;-9,8;31;3,1
Saupstad;SN68120;30.01.2021;-3;-1,1;-6,4;33;4,5
Saupstad;SN68120;31.01.2021;-3,4;-0,6;-4,5;46;9,8
Saupstad;SN68120;01.02.2021;-8,7;-3,4;-11,3;43;0,3
Saupstad;SN68120;02.02.2021;-15,9;-10,7;-18,5;41;0
Saupstad;SN68120;03.02.2021;-16;-9,6;-20,5;40;0
Saupstad;SN68120;04.02.2021;-16,7;-11,5;-18,9;39;0
Saupstad;SN68120;05.02.2021;-15,3;-11,4;-20,3;37;0
Saupstad;SN68120;06.02.2021;-13,9;-9,8;-17,7;37;0
Saupstad;SN68120;07.02.2021;-11,6;-8,4;-13,6;37;0
Saupstad;SN68120;08.02.2021;-12,2;-6,5;-15,5;36;0
Saupstad;SN68120;09.02.2021;-12,3;-7,5;-18,7;36;0
Saupstad;SN68120;10.02.2021;-9,7;-4,6;-14,2;38;1,7
Saupstad;SN68120;11.02.2021;-17,3;-12,7;-21,5;38;0
Saupstad;SN68120;12.02.2021;-12,1;-7,2;-17,5;38;0
Saupstad;SN68120;13.02.2021;-3,6;0,3;-13,8;37;0
Saupstad;SN68120;14.02.2021;-3,8;2,8;-6,3;37;0
Saupstad;SN68120;15.02.2021;-5,1;-1,1;-10,6;37;0
Saupstad;SN68120;16.02.2021;-3,1;0,5;-6,8;36;0
Saupstad;SN68120;17.02.2021;-0,7;0,1;-3;36;0
Saupstad;SN68120;18.02.2021;0,7;3,7;-4,2;35;0
Saupstad;SN68120;19.02.2021;2,3;7,8;-0,7;35;0
Saupstad;SN68120;20.02.2021;0,6;2,9;-3,8;34;1,5
Saupstad;SN68120;21.02.2021;5,1;13,2;0;33;1
Saupstad;SN68120;22.02.2021;0,1;1,8;-2;29;0
Saupstad;SN68120;23.02.2021;4,8;7,9;0,6;28;1,6
Saupstad;SN68120;24.02.2021;6,9;11,2;4,4;26;0
Saupstad;SN68120;25.02.2021;3,6;8,2;1,4;23;0
Saupstad;SN68120;26.02.2021;3,6;6;1,6;21;6,9
Saupstad;SN68120;27.02.2021;4,6;7,2;2,1;18;6
Saupstad;SN68120;28.02.2021;6,2;8,8;3,8;13;3,2
Saupstad;SN68120;01.03.2021;3,6;5,2;2,9;11;0,7
Saupstad;SN68120;02.03.2021;3,1;6;0,3;10;42,8
Saupstad;SN68120;03.03.2021;1,5;4,6;-1,3;9;3,4
Saupstad;SN68120;04.03.2021;-1,2;2,3;-3;15;14,1
Saupstad;SN68120;05.03.2021;-0,2;1,5;-2,2;29;11,1
Saupstad;SN68120;06.03.2021;0,2;3,2;-2,6;23;27,6
Saupstad;SN68120;07.03.2021;-1,8;2,2;-4,9;33;17,6
Saupstad;SN68120;08.03.2021;-2,7;0,7;-6,9;30;0,3
Saupstad;SN68120;09.03.2021;0,3;3,1;-0,9;38;10
Saupstad;SN68120;10.03.2021;-1,3;1;-3,3;33;0,2
Saupstad;SN68120;11.03.2021;1,7;4,3;-1,6;31;0
Saupstad;SN68120;12.03.2021;2,4;7,9;-1;30;0,1
Saupstad;SN68120;13.03.2021;0,8;7,4;-2,8;28;0
Saupstad;SN68120;14.03.2021;-1,5;4,4;-8,7;27;0
Saupstad;SN68120;15.03.2021;1,4;5,8;-1,1;28;2
Saupstad;SN68120;16.03.2021;0,5;4,9;-2,5;25;1,6
Saupstad;SN68120;17.03.2021;-0,4;4,3;-5,8;24;0
Saupstad;SN68120;18.03.2021;1,7;4,5;0,9;23;2,2
Saupstad;SN68120;19.03.2021;2,5;5,4;-1,8;22;3,5
Saupstad;SN68120;20.03.2021;4,1;6,5;1,5;19;0
Saupstad;SN68120;21.03.2021;0,4;2;-1,1;25;19,6
Saupstad;SN68120;22.03.2021;4,2;7,1;0,5;30;14,4
Saupstad;SN68120;23.03.2021;6,1;12;3,5;19;2,3
Saupstad;SN68120;24.03.2021;4,6;9,1;1,6;17;0
Saupstad;SN68120;25.03.2021;3,2;9,7;-1,3;13;0
Saupstad;SN68120;26.03.2021;4,9;9,7;-3,1;13;0,7
Saupstad;SN68120;27.03.2021;3,6;8,3;2,2;10;1,9
Saupstad;SN68120;28.03.2021;4;10,6;-2,6;9;2,5
Saupstad;SN68120;29.03.2021;6;12,7;0,4;8;0,1
Saupstad;SN68120;30.03.2021;4,7;8,2;2;7;0,2
Saupstad;SN68120;31.03.2021;2,7;5,5;0,6;6;1
Saupstad;SN68120;01.04.2021;2,3;3,8;0,7;6;2,5
Saupstad;SN68120;02.04.2021;1,9;4,3;0,5;5;6,7
Saupstad;SN68120;03.04.2021;3,5;6,3;0,3;6;4,7
Saupstad;SN68120;04.04.2021;3,8;9,3;-0,7;4;0,5
Saupstad;SN68120;05.04.2021;0,2;4,1;-3,6;5;3,9
Saupstad;SN68120;06.04.2021;1,8;6;0;14;23,4
Saupstad;SN68120;07.04.2021;0,1;3,2;-1,2;15;12,5
Saupstad;SN68120;08.04.2021;0,5;5,7;-3,5;28;10,3
Saupstad;SN68120;09.04.2021;0,4;4,6;-1,6;20;0,9
Saupstad;SN68120;10.04.2021;0,4;3,2;-1,6;21;2,7
Saupstad;SN68120;11.04.2021;1,6;9,8;-2,1;33;15,1
Saupstad;SN68120;12.04.2021;1,2;5,5;-4,7;25;0
Saupstad;SN68120;13.04.2021;1;4,2;-0,1;23;0,1
Saupstad;SN68120;14.04.2021;2,2;7,1;-1;30;7,6
Saupstad;SN68120;15.04.2021;3,3;9,5;-2,1;22;0,6
Saupstad;SN68120;16.04.2021;5,7;11,4;1,1;19;0
Saupstad;SN68120;17.04.2021;5,2;11,9;-2,7;14;0
Saupstad;SN68120;18.04.2021;7,7;15,5;-1,6;12;0
Saupstad;SN68120;19.04.2021;8,1;15,7;-0,2;8;0
Saupstad;SN68120;20.04.2021;8,3;17,6;1;3;0
Saupstad;SN68120;21.04.2021;3,1;7,4;1,8;2;2,9
Saupstad;SN68120;22.04.2021;1,4;5,1;-1,3;2;2,5
Saupstad;SN68120;23.04.2021;1;5,9;-1,3;5;5
Saupstad;SN68120;24.04.2021;1,5;6,4;-1,4;3;5
Saupstad;SN68120;25.04.2021;2,1;6,2;-0,2;0;0,9
Saupstad;SN68120;26.04.2021;2,9;5,9;-0,2;0;0,2
Saupstad;SN68120;27.04.2021;2,5;7,4;-1,4;0;0
Saupstad;SN68120;28.04.2021;2,1;8,2;-2,6;0;0,4
Saupstad;SN68120;29.04.2021;2,5;8,2;-2,2;0;0
Saupstad;SN68120;30.04.2021;2,6;6,8;-1;0;0,9
Saupstad;SN68120;01.05.2021;2,8;7,3;0,1;0;0,9
Saupstad;SN68120;02.05.2021;2,8;7,8;-2,5;0;0
Saupstad;SN68120;03.05.2021;3,7;8,7;-2;0;0
Saupstad;SN68120;04.05.2021;4,2;9,7;-1,7;0;0
Saupstad;SN68120;05.05.2021;5,7;9,7;2,6;0;0,1
Saupstad;SN68120;06.05.2021;3;8;-3,5;0;0
Saupstad;SN68120;07.05.2021;3,1;9,1;-3,9;0;0
Saupstad;SN68120;08.05.2021;2,9;8,3;-2;0;0
Saupstad;SN68120;09.05.2021;5,3;11,2;-2;0;2,4
Saupstad;SN68120;10.05.2021;10,1;17,2;2,9;0;0
Saupstad;SN68120;11.05.2021;14,8;20,1;8,7;0;1,6
Saupstad;SN68120;12.05.2021;8,7;17,4;3,9;0;0
Saupstad;SN68120;13.05.2021;7,5;8,8;6,5;0;7,4
Saupstad;SN68120;14.05.2021;10,8;16,7;6,8;0;1,4
Saupstad;SN68120;15.05.2021;12,5;18,3;8;0;0,4
Saupstad;SN68120;16.05.2021;11,4;15,5;5,5;0;0
Saupstad;SN68120;17.05.2021;9,9;14;6,2;0;0
Saupstad;SN68120;18.05.2021;8,6;13,2;6;0;12,1
Saupstad;SN68120;19.05.2021;9,2;13,2;6,6;0;5,1
Saupstad;SN68120;20.05.2021;7,6;11,9;5,8;0;1,6
Saupstad;SN68120;21.05.2021;8,2;13,3;4,5;0;4,3
Saupstad;SN68120;22.05.2021;10,8;17,6;3,6;0;0
Saupstad;SN68120;23.05.2021;11,2;18,9;6,2;0;0
Saupstad;SN68120;24.05.2021;13,2;19,1;4,8;0;5,3
Saupstad;SN68120;25.05.2021;14,7;20,3;8,4;0;0
Saupstad;SN68120;26.05.2021;13,7;19,3;5,8;0;0
Saupstad;SN68120;27.05.2021;12,8;17,3;9,2;0;0
Saupstad;SN68120;28.05.2021;9,5;14,6;4,8;0;0
Saupstad;SN68120;29.05.2021;11,4;17,5;5;0;0
Saupstad;SN68120;30.05.2021;13,5;21;6,1;0;0
Saupstad;SN68120;31.05.2021;12,5;19,2;6,6;0;0
Saupstad;SN68120;01.06.2021;16,8;24,9;6,7;0;0
Saupstad;SN68120;02.06.2021;18,9;26,4;10,6;0;0
Saupstad;SN68120;03.06.2021;19;27,6;8,6;0;0
Saupstad;SN68120;04.06.2021;19,7;26,1;10,6;0;0
Saupstad;SN68120;05.06.2021;17,5;23,3;13,8;0;0
Saupstad;SN68120;06.06.2021;15,1;20,7;12,8;0;0,1
Saupstad;SN68120;07.06.2021;14,9;19,9;10,8;0;2,3
Saupstad;SN68120;08.06.2021;15;20,1;9,1;0;0
Saupstad;SN68120;09.06.2021;17;23,6;10,8;0;0
Saupstad;SN68120;10.06.2021;18,1;24,4;10,2;0;0
Saupstad;SN68120;11.06.2021;16,3;24,6;13,1;0;0
Saupstad;SN68120;12.06.2021;10,9;15,6;8,6;0;4,1
Saupstad;SN68120;13.06.2021;9,4;12,2;7,2;0;5,2
Saupstad;SN68120;14.06.2021;11,5;17,9;9,4;0;8,4
Saupstad;SN68120;15.06.2021;8,6;12,5;7,5;0;2,6
Saupstad;SN68120;16.06.2021;12,2;18,6;4,3;0;5,4
Saupstad;SN68120;17.06.2021;15,3;20,6;12,3;0;0,2
Saupstad;SN68120;18.06.2021;11,7;15,2;10,7;0;0,4
Saupstad;SN68120;20.06.2021;13,6;17,9;9,7;0;0,8
Saupstad;SN68120;21.06.2021;13,3;18,1;11,8;0;8,8
Saupstad;SN68120;22.06.2021;12,1;17;8,8;0;0,2
Saupstad;SN68120;23.06.2021;13;19,4;5,6;0;0
Saupstad;SN68120;24.06.2021;13,3;18,3;10,1;0;0,8
Saupstad;SN68120;25.06.2021;12,1;15,4;9,9;0;1,6
Saupstad;SN68120;26.06.2021;13,3;19,1;10,2;0;0,6
Saupstad;SN68120;27.06.2021;13,2;19,6;8,6;0;0,4
Saupstad;SN68120;28.06.2021;13,5;18,5;10,6;0;0
Saupstad;SN68120;29.06.2021;11;13,6;10,3;0;4
Saupstad;SN68120;30.06.2021;12,3;17,9;6,6;0;1,5
Saupstad;SN68120;01.07.2021;17,5;24,7;7,5;0;0
Saupstad;SN68120;02.07.2021;20,8;28,4;11,2;0;0
Saupstad;SN68120;04.07.2021;21,7;29,8;12,4;-;0
Saupstad;SN68120;05.07.2021;22,3;27,9;15,8;-;0
Saupstad;SN68120;06.07.2021;20,2;25,4;16,9;-;0,2
Saupstad;SN68120;07.07.2021;19,5;26,4;15,3;-;2,9
Saupstad;SN68120;08.07.2021;17,5;21,8;14;-;5,6
Saupstad;SN68120;09.07.2021;19,2;25,4;12;-;0,6
Saupstad;SN68120;10.07.2021;16,7;21,3;13;-;0
Saupstad;SN68120;11.07.2021;15,9;17,9;15,5;-;8,4
Saupstad;SN68120;12.07.2021;18;23,9;12,7;-;8,3
Saupstad;SN68120;13.07.2021;18,3;24;12;-;0
Saupstad;SN68120;14.07.2021;19,1;25,3;14,6;-;26,1
Saupstad;SN68120;15.07.2021;15,4;20,7;14,5;-;1,1
Saupstad;SN68120;16.07.2021;15,4;19,9;11,1;-;0
Saupstad;SN68120;17.07.2021;14,1;17,2;13,1;-;0,1
Saupstad;SN68120;18.07.2021;10,3;13,2;9,9;-;7,1
Saupstad;SN68120;19.07.2021;11,9;14,5;9,1;-;10,6
Saupstad;SN68120;20.07.2021;10,9;15;9,7;-;2,1
Saupstad;SN68120;21.07.2021;13,3;19,4;7,6;-;0,5
Saupstad;SN68120;22.07.2021;12,2;15,8;11,5;-;0
Saupstad;SN68120;23.07.2021;13,3;18;10,1;-;1,7
Saupstad;SN68120;24.07.2021;16,2;23,4;7,3;-;0
Saupstad;SN68120;25.07.2021;18;25,8;11,7;-;0
Saupstad;SN68120;26.07.2021;22;30,4;11,8;-;0
Saupstad;SN68120;27.07.2021;23,1;29,1;16,8;-;0
Saupstad;SN68120;28.07.2021;22,1;28;14,8;-;0
Saupstad;SN68120;29.07.2021;19,3;26,9;13,9;-;0
Saupstad;SN68120;30.07.2021;12,4;18,2;11,3;-;0,9
Saupstad;SN68120;31.07.2021;12,4;16,4;9,6;-;0
Saupstad;SN68120;01.08.2021;11,5;16,4;8,8;-;0
Saupstad;SN68120;02.08.2021;10,5;15,6;8,3;-;0,1
Saupstad;SN68120;03.08.2021;11,8;16,8;6,1;-;0,5
Saupstad;SN68120;04.08.2021;12,4;19,2;4,2;-;0
Saupstad;SN68120;05.08.2021;13,6;20,5;6,9;-;0
Saupstad;SN68120;06.08.2021;16,7;25;7;-;10,3
Saupstad;SN68120;07.08.2021;18;23,8;10,3;-;0
Saupstad;SN68120;08.08.2021;15,2;21,2;12,4;-;8,9
Saupstad;SN68120;09.08.2021;17,5;24,4;12,4;-;4,8
Saupstad;SN68120;10.08.2021;16,6;24,7;10,4;-;0
Saupstad;SN68120;11.08.2021;15,2;19,9;12;-;0
Saupstad;SN68120;12.08.2021;14,6;21,5;10,1;-;0
Saupstad;SN68120;13.08.2021;15,2;21,1;11,1;-;1,5
Saupstad;SN68120;14.08.2021;11,9;15,7;10,7;-;13,1
Saupstad;SN68120;15.08.2021;12;15,3;10,1;-;29,9
Saupstad;SN68120;16.08.2021;11,7;14,7;10;-;0,6
Saupstad;SN68120;17.08.2021;11,5;14,9;9,6;-;0,6
Saupstad;SN68120;18.08.2021;11;12,7;8,3;-;0,1
Saupstad;SN68120;19.08.2021;10,4;13;9,4;-;21,7
Saupstad;SN68120;20.08.2021;10,2;12,9;8,7;-;9
Saupstad;SN68120;21.08.2021;10;14,7;8,1;-;3
Saupstad;SN68120;22.08.2021;9,5;15,2;6,3;-;0
Saupstad;SN68120;23.08.2021;8,8;14;3;-;0
Saupstad;SN68120;24.08.2021;10,2;14,4;6,1;-;0,5
Saupstad;SN68120;25.08.2021;11,2;14,2;10,7;-;49,6
Saupstad;SN68120;26.08.2021;11,1;16,1;5,4;-;0,9
Saupstad;SN68120;27.08.2021;12,6;19,8;5;-;0
Saupstad;SN68120;28.08.2021;12;19,1;4,5;-;0
Saupstad;SN68120;29.08.2021;13;20,3;6,2;-;0
Saupstad;SN68120;30.08.2021;12,1;14,8;9,9;-;0
Saupstad;SN68120;31.08.2021;11,6;15,7;9,2;-;0
Saupstad;SN68120;01.09.2021;11,1;12,2;9,7;-;16,7
Saupstad;SN68120;02.09.2021;11,2;12,3;10,6;-;22,2
Saupstad;SN68120;03.09.2021;7,9;11,6;6;-;12,1
Saupstad;SN68120;04.09.2021;8,1;13,8;2,5;-;1,4
Saupstad;SN68120;05.09.2021;9,5;16,2;4,6;-;0
Saupstad;SN68120;06.09.2021;10,9;14,1;7;-;0
Saupstad;SN68120;07.09.2021;13,2;15,5;10,9;-;3,8
Saupstad;SN68120;08.09.2021;12,5;14,5;11;-;11,4
Saupstad;SN68120;09.09.2021;11,8;14,9;10,5;-;21
Saupstad;SN68120;10.09.2021;9,6;11,9;7,2;-;2,6
Saupstad;SN68120;11.09.2021;11,9;13,4;10,5;-;5,7
Saupstad;SN68120;12.09.2021;10,1;12,6;8,5;-;6,9
Saupstad;SN68120;13.09.2021;7,9;13;4,1;-;3,7
Saupstad;SN68120;14.09.2021;7,2;13,6;3,2;-;0
Saupstad;SN68120;15.09.2021;8,4;15,7;1,7;-;0
Saupstad;SN68120;16.09.2021;10,4;14,6;5,4;-;0
Saupstad;SN68120;17.09.2021;11,3;15,4;5,9;-;0,2
Saupstad;SN68120;18.09.2021;10,7;16,9;4,3;-;0
Saupstad;SN68120;19.09.2021;10,1;16,4;3,2;-;0
Saupstad;SN68120;20.09.2021;9,8;16,4;3,2;-;0
Saupstad;SN68120;21.09.2021;10,1;14,2;7;-;4,2
Saupstad;SN68120;22.09.2021;11;18,1;7,6;-;3,2
Saupstad;SN68120;23.09.2021;7,3;11,9;4,8;-;0,4
Saupstad;SN68120;24.09.2021;6,9;8,7;4,8;-;2,4
Saupstad;SN68120;25.09.2021;8,8;11,3;7;-;7,3
Saupstad;SN68120;26.09.2021;11,2;14,2;7,2;-;2,4
Saupstad;SN68120;27.09.2021;15;18,2;10,2;-;0,2
Saupstad;SN68120;28.09.2021;13,3;16,4;11,7;-;0,1
Saupstad;SN68120;29.09.2021;12,7;16,8;8,6;-;0,5
Saupstad;SN68120;30.09.2021;12,1;13,2;11,2;-;0
Saupstad;SN68120;01.10.2021;12,6;16;8,3;0;0
Saupstad;SN68120;02.10.2021;14,2;17,6;10,6;0;1,4
Saupstad;SN68120;03.10.2021;13,9;17,4;9,1;0;0
Saupstad;SN68120;04.10.2021;14,2;18,1;11;0;0,1
Saupstad;SN68120;05.10.2021;12;17,8;7,7;0;0
Saupstad;SN68120;06.10.2021;8,3;11,8;5,5;0;0
Saupstad;SN68120;07.10.2021;8,8;13,1;6,1;0;4,5
Saupstad;SN68120;08.10.2021;10,8;15,5;6,7;0;4,4
Saupstad;SN68120;09.10.2021;11,2;12,2;10,6;0;2,5
Saupstad;SN68120;10.10.2021;9,4;11,5;6,5;0;3,5
Saupstad;SN68120;11.10.2021;5,9;8,7;4,8;0;10,9
Saupstad;SN68120;12.10.2021;4,8;8,5;3,3;0;7,7
Saupstad;SN68120;13.10.2021;4,4;6,7;2,3;0;5,7
Saupstad;SN68120;14.10.2021;8,1;10,1;3,7;0;21,2
Saupstad;SN68120;15.10.2021;3,4;8,5;1,8;0;21,2
Saupstad;SN68120;16.10.2021;2,5;4,8;0,5;0;12,8
Saupstad;SN68120;17.10.2021;2,3;4,4;0,7;0;13,2
Saupstad;SN68120;18.10.2021;2,3;6,7;0,8;0;7,5
Saupstad;SN68120;19.10.2021;4,9;6,7;0,8;0;0,4
Saupstad;SN68120;20.10.2021;6,3;8,1;5,2;0;14,8
Saupstad;SN68120;21.10.2021;3,1;7;1,9;0;3,6
Saupstad;SN68120;22.10.2021;3;4,2;2,1;0;36,4
Saupstad;SN68120;23.10.2021;3,3;6;2;0;12,2
Saupstad;SN68120;24.10.2021;4,8;6,6;2;0;5,6
Saupstad;SN68120;25.10.2021;5,4;8,9;2,3;0;3
Saupstad;SN68120;26.10.2021;3,8;8,2;1,5;0;0,4
Saupstad;SN68120;27.10.2021;8,1;11,3;1,2;0;1,3
Saupstad;SN68120;28.10.2021;8,6;12,2;7,3;0;0,6
Saupstad;SN68120;29.10.2021;7,4;8,4;6,2;0;3,1
Saupstad;SN68120;30.10.2021;9,7;13,7;5,1;0;0,1
Saupstad;SN68120;31.10.2021;8,4;12,5;3,8;0;0,1
Saupstad;SN68120;01.11.2021;9,8;14;2;0;2,7
Saupstad;SN68120;02.11.2021;10,3;12,1;8,5;0;0
Saupstad;SN68120;03.11.2021;3,2;10,1;0,6;0;0
Saupstad;SN68120;04.11.2021;2,6;5,2;0;0;0
Saupstad;SN68120;05.11.2021;2,8;4,7;2;0;1,1
Saupstad;SN68120;06.11.2021;1,5;3,6;-0,4;0;19,3
Saupstad;SN68120;07.11.2021;-1,3;1,6;-2,7;0;3,8
Saupstad;SN68120;08.11.2021;-3,7;-0,4;-6,3;0;0
Saupstad;SN68120;09.11.2021;2,3;4,4;-4,1;0;2,8
Saupstad;SN68120;10.11.2021;3,3;6,1;-0,3;0;2,4
Saupstad;SN68120;11.11.2021;4,2;7,7;-1,3;0;3,9
Saupstad;SN68120;12.11.2021;0,9;5,5;-1,7;0;10,2
Saupstad;SN68120;13.11.2021;-1,2;1,4;-3,2;0;0
Saupstad;SN68120;14.11.2021;-2,9;-0,1;-4,4;0;0
Saupstad;SN68120;15.11.2021;0;2,5;-3,5;0;0
Saupstad;SN68120;16.11.2021;3,4;5,1;0,9;0;0
Saupstad;SN68120;17.11.2021;4,4;8,9;0,9;0;0,6
Saupstad;SN68120;18.11.2021;1,8;2,7;0,6;0;1,4
Saupstad;SN68120;19.11.2021;3,5;7,1;1,3;0;3,6
Saupstad;SN68120;20.11.2021;2;3,8;0,8;0;41
Saupstad;SN68120;21.11.2021;0,6;1,5;-0,5;0;14
Saupstad;SN68120;22.11.2021;2;4;-0,4;4;6
Saupstad;SN68120;23.11.2021;4;7,3;1,6;0;8,2
Saupstad;SN68120;24.11.2021;1,9;6,8;1;0;54,9
Saupstad;SN68120;25.11.2021;-1;1,5;-2,4;0;6,1
Saupstad;SN68120;26.11.2021;-6,2;-1,7;-7,7;7;5,8
Saupstad;SN68120;27.11.2021;-11,9;-6,3;-13,3;5;0
Saupstad;SN68120;28.11.2021;-14;-11,3;-15;5;0
Saupstad;SN68120;29.11.2021;-10,5;-8,9;-15,3;6;0
Saupstad;SN68120;30.11.2021;-5,7;-4,6;-11,3;7;0
Saupstad;SN68120;01.12.2021;-5,3;-3,4;-6,7;15;4,7
Saupstad;SN68120;02.12.2021;-7,3;-3;-11,4;22;7,9
Saupstad;SN68120;03.12.2021;-10,5;-8,1;-15,8;19;0,6
Saupstad;SN68120;04.12.2021;-3,5;-2,5;-8,7;17;0
Saupstad;SN68120;05.12.2021;-8,1;-2,9;-10,8;16;0
Saupstad;SN68120;06.12.2021;-12,6;-10,3;-14,1;16;0
Saupstad;SN68120;07.12.2021;-10,8;-8,5;-13,9;16;0
Saupstad;SN68120;08.12.2021;-3,9;-1;-12;16;0
Saupstad;SN68120;09.12.2021;0,1;1;-2,1;16;0
Saupstad;SN68120;10.12.2021;-2,5;1,3;-7,1;15;0
Saupstad;SN68120;11.12.2021;0;2,5;-7,3;15;0
Saupstad;SN68120;12.12.2021;0,2;3,4;-4,1;15;0
Saupstad;SN68120;13.12.2021;0,8;3,6;-2,2;14;1,2
Saupstad;SN68120;14.12.2021;0,3;4,5;-3;14;1,8
Saupstad;SN68120;15.12.2021;3,9;5,6;1,5;14;1,1
Saupstad;SN68120;16.12.2021;4,5;5,8;2,5;8;9,3
Saupstad;SN68120;17.12.2021;6,1;8,2;3,2;5;10,5
Saupstad;SN68120;18.12.2021;6,6;8,9;4,2;0;9,6
Saupstad;SN68120;19.12.2021;2,2;5,1;0,8;0;17,4
Saupstad;SN68120;20.12.2021;0,8;3;-0,1;0;8,1
Saupstad;SN68120;21.12.2021;-0,4;0,3;-0,7;0;0,8
Saupstad;SN68120;22.12.2021;-4,2;-0,4;-7,7;8;4,8
Saupstad;SN68120;23.12.2021;-4,9;0,2;-9;7;0
Saupstad;SN68120;24.12.2021;-9,2;-4,3;-13,8;13;7,8
Saupstad;SN68120;25.12.2021;-2,1;-0,7;-7,6;16;3,3
Saupstad;SN68120;26.12.2021;-1,1;-0,4;-2,2;23;5,1
Saupstad;SN68120;27.12.2021;-6,9;-0,6;-10,2;27;4,5
Saupstad;SN68120;28.12.2021;-11,2;-8,5;-12,9;23;0
Saupstad;SN68120;29.12.2021;-8,1;-5,6;-12,8;20;0
Saupstad;SN68120;30.12.2021;-4,2;-2,9;-8,7;19;0
Saupstad;SN68120;31.12.2021;-0,3;0,6;-2,9;17;0
Saupstad;SN68120;01.01.2022;-2,5;0,7;-6,6;16;1,7
Saupstad;SN68120;02.01.2022;-0,2;2,9;-3;17;1,9
Saupstad;SN68120;03.01.2022;0,4;4,8;-1,5;17;0
Saupstad;SN68120;04.01.2022;-7,5;0,1;-11,2;23;5,1
Saupstad;SN68120;05.01.2022;-6,2;-3,7;-10,2;24;0,9
Saupstad;SN68120;06.01.2022;-7,2;-3,2;-9;26;1,9
Saupstad;SN68120;07.01.2022;-7,9;-2,4;-14,2;25;0,2
Saupstad;SN68120;08.01.2022;-5,7;-1,7;-10;23;0
Saupstad;SN68120;09.01.2022;-3,2;0,2;-10,9;22;0
Saupstad;SN68120;10.01.2022;-4,3;0,3;-9;22;0
Saupstad;SN68120;11.01.2022;1,8;4,2;-3,8;22;0
Saupstad;SN68120;12.01.2022;4,7;6,4;-2,1;21;0
Saupstad;SN68120;13.01.2022;5,1;7,4;2,2;6;24,9
Saupstad;SN68120;14.01.2022;1,4;3,1;0,2;6;20,1
Saupstad;SN68120;15.01.2022;0,6;1,5;-0,3;11;18,6
Saupstad;SN68120;16.01.2022;0,6;3,9;-0,7;14;4,3
Saupstad;SN68120;17.01.2022;0,6;2,5;-1,7;24;19,2
Saupstad;SN68120;18.01.2022;3,8;5,1;-0,3;25;12,6
Saupstad;SN68120;19.01.2022;0,6;5,8;-4,2;17;4,3
Saupstad;SN68120;20.01.2022;-2,2;-0,7;-6,3;30;14,6
Saupstad;SN68120;21.01.2022;-0,1;1,2;-2,2;39;16,6
Saupstad;SN68120;22.01.2022;3,7;5,6;-0,4;34;7
Saupstad;SN68120;23.01.2022;2,7;7,7;0;29;0,5
Saupstad;SN68120;24.01.2022;1,8;5,8;-0,5;27;2,2
Saupstad;SN68120;25.01.2022;-0,2;1,8;-1;29;9,8
Saupstad;SN68120;26.01.2022;1,5;2,5;-0,9;28;5,5
Saupstad;SN68120;27.01.2022;1,1;2,7;0,2;27;15,3
Saupstad;SN68120;28.01.2022;0,4;2,4;-0,5;29;5,4
Saupstad;SN68120;29.01.2022;1,7;4;0;33;5,2
Saupstad;SN68120;30.01.2022;-0,1;2,4;-2,1;31;11,7
Saupstad;SN68120;31.01.2022;-4,8;-2;-7,3;34;2,1
Saupstad;SN68120;01.02.2022;-5,6;-2,9;-7,2;39;3,9
Saupstad;SN68120;02.02.2022;-4,8;-1,9;-9,9;37;0
Saupstad;SN68120;03.02.2022;-2,8;1,6;-9,2;40;2,9
Saupstad;SN68120;04.02.2022;1,3;3,2;-3,3;38;0,1
Saupstad;SN68120;05.02.2022;0,5;2,7;-3,1;39;0,4
Saupstad;SN68120;06.02.2022;0,5;2;-1,1;38;0
Saupstad;SN68120;07.02.2022;1,3;3,9;-0,1;42;6,1
Saupstad;SN68120;08.02.2022;0,6;2,6;-0,9;42;4,4
Saupstad;SN68120;09.02.2022;0,1;1,5;-0,5;56;15,8
Saupstad;SN68120;10.02.2022;-0,8;0,9;-2;63;7,8
Saupstad;SN68120;11.02.2022;-1,9;-0,8;-3,8;69;11,3
Saupstad;SN68120;12.02.2022;0,5;1,6;-0,8;74;8,8
Saupstad;SN68120;13.02.2022;2,4;4,6;0,1;73;4
Saupstad;SN68120;14.02.2022;-2,3;1;-4,5;65;6,7
Saupstad;SN68120;15.02.2022;-3,3;-2,2;-4,8;63;0,2
Saupstad;SN68120;16.02.2022;-3,4;3,1;-6,5;68;2,1
Saupstad;SN68120;17.02.2022;-5,1;-3,1;-9,8;66;0
Saupstad;SN68120;18.02.2022;-0,4;2;-3,9;66;1,2
Saupstad;SN68120;19.02.2022;-3,5;0,8;-6,7;66;0,6
